Unnamed: 0,id,Book_length(mins)_avg,Book_length(mins)_overall,Price_avg,Price_overall,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Number_of_Books,Sort_Approch_Segment
2316,29289,1188.0,1188,11.39,11.39,0,,0.06,71.28,0,205,0,1,24
2317,30982,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,0,9,1,1,15
2318,31692,648.0,648,12.27,12.27,0,,0.16,103.68,0,51,0,1,18
2319,31796,1188.0,1188,10.13,10.13,0,,0.01,11.88,0,1,0,1,12
2320,32015,1188.0,1188,10.13,10.13,0,,0.03,35.64,0,81,0,1,21
2321,32707,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2322,33530,1620.0,1620,5.1,5.1,0,,0.33,534.6,0,144,0,1,22
2323,1390,1188.0,1188,9.56,9.56,1,10.0,0.0,0.0,0,309,1,1,27
2324,1846,2160.0,2160,9.56,9.56,0,,0.02,43.2,0,251,0,1,27
2325,3993,648.0,648,10.13,10.13,0,,0.0,0.0,0,108,0,1,21
2326,6662,2160.0,2160,10.13,10.13,0,,0.18,388.8,0,25,0,1,18
2327,6842,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2328,8646,2160.0,2160,10.13,10.13,1,10.0,0.35,756.0,0,277,0,1,27
2329,9786,2160.0,2160,10.13,10.13,0,,0.09,194.4,0,97,0,1,21
2330,13404,504.0,1512,12.7,38.09,1,9.0,0.0,0.0,0,0,1,3,9
2331,15881,1188.0,1188,10.13,10.13,0,,0.07,83.16,0,11,0,1,15
2332,17459,648.0,648,10.13,10.13,1,10.0,0.6,388.8,0,28,0,1,18
2333,18734,1188.0,1188,25.6,25.6,0,,0.0,0.0,0,115,0,1,21
2334,19016,2160.0,2160,10.13,10.13,1,10.0,0.44,950.4,0,9,0,1,15
2335,19745,1188.0,1188,10.13,10.13,1,8.0,0.27,320.76,1,17,0,1,15
2336,20740,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
2337,20887,1620.0,1620,19.73,19.73,0,,0.0,0.0,0,196,0,1,24
2338,21818,1620.0,1620,10.13,10.13,0,,0.04,64.8,0,3,0,1,12
2339,22836,1188.0,1188,9.56,9.56,1,10.0,1.0,1188.0,0,6,0,1,15
2340,26227,1620.0,1620,79.99,79.99,0,,0.15,243.0,0,296,0,1,27
2341,29930,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2342,32885,2160.0,2160,7.99,7.99,0,,0.06,129.6,0,246,0,1,26
2343,3091,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2344,3820,2160.0,2160,10.13,10.13,1,5.0,0.09,194.4,0,6,0,1,15
2345,4979,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,61,1,1,21
2346,5125,1188.0,1188,10.13,10.13,1,7.0,0.2,237.6,0,110,0,1,21
2347,7198,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,1,0,1,12
2348,9274,1890.0,3780,5.33,10.67,0,,0.0,0.0,0,145,1,2,27
2349,13019,2160.0,2160,12.41,12.41,0,,0.24,518.4,0,46,0,1,18
2350,13091,540.0,540,6.13,6.13,0,,0.0,0.0,0,24,1,1,17
2351,14139,1620.0,1620,9.8,9.8,0,,0.27,437.4,0,313,0,1,27
2352,16152,2160.0,2160,12.41,12.41,0,,0.21,453.6,0,200,0,1,24
2353,21002,1188.0,1188,7.8,7.8,1,9.0,0.06,71.28,0,91,0,1,20
2354,21451,1620.0,1620,5.33,5.33,1,6.0,0.28,453.6,0,1,0,1,10
2355,22473,1188.0,1188,10.13,10.13,0,,0.39,463.32,0,19,0,1,15
2356,22552,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2357,22950,1620.0,1620,10.13,10.13,1,10.0,0.09,145.8,0,242,0,1,27
2358,23465,1620.0,1620,10.13,10.13,0,,0.09,145.8,0,11,0,1,15
2359,24368,1188.0,1188,10.13,10.13,1,8.0,0.23,273.24,0,200,0,1,24
2360,25187,1674.0,3348,5.76,11.52,0,,0.0,0.0,0,238,1,2,27
2361,25488,1620.0,1620,10.13,10.13,1,6.0,0.17,275.4,0,5,0,1,15
2362,26682,1620.0,1620,10.13,10.13,0,,0.06,97.2,0,319,0,1,27
2363,26725,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2364,28354,1188.0,1188,12.41,12.41,0,,0.09,106.92,0,0,0,1,3
2365,28787,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2366,28895,540.0,540,12.27,12.27,1,8.0,0.46,248.4,0,25,0,1,18
2367,30528,1080.0,1080,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2368,31742,1620.0,1620,5.33,5.33,0,,0.02,32.4,0,118,0,1,19
2369,32320,1188.0,1188,10.75,10.75,0,,0.0,0.0,0,50,0,1,18
2370,33085,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,318,0,1,27
2371,623,1188.0,1188,5.97,5.97,0,,0.0,0.0,0,0,0,1,2
2372,670,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2373,877,648.0,648,10.13,10.13,1,10.0,1.0,648.0,0,6,0,1,15
2374,1795,1080.0,1080,80.0,80.0,1,10.0,0.5,540.0,0,1,0,1,12
2375,3827,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,238,1,1,27
2376,6047,324.0,324,10.13,10.13,1,10.0,0.0,0.0,0,0,1,1,3
2377,7162,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
2378,9886,1620.0,1620,9.8,9.8,1,7.0,0.2,324.0,0,18,0,1,15
2379,12536,1368.0,4104,8.53,25.6,1,7.0,0.0,0.0,2,317,1,3,27
2380,14108,2160.0,2160,10.13,10.13,0,,0.36,777.6,0,124,0,1,21
2381,16203,324.0,324,10.13,10.13,0,,0.97,314.28,0,26,0,1,18
2382,17931,2160.0,2160,8.0,8.0,1,10.0,0.0,0.0,0,257,1,1,26
2383,18978,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,77,0,1,19
2384,20715,2160.0,2160,10.13,10.13,0,,0.33,712.8,0,3,0,1,12
2385,22305,1116.0,3348,5.33,16.0,0,,0.0,0.0,3,259,1,3,27
2386,25107,2160.0,2160,9.8,9.8,1,4.5,0.0,0.0,0,258,1,1,27
2387,27098,1188.0,1188,6.13,6.13,0,,0.0,0.0,0,28,0,1,17
2388,27602,1188.0,1188,5.97,5.97,0,,0.01,11.88,0,0,0,1,2
2389,28865,1620.0,1620,10.13,10.13,0,,0.22,356.4,0,1,0,1,12
2390,29226,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,3
2391,30232,1620.0,1620,10.13,10.13,1,10.0,0.61,988.2,0,6,0,1,15
2392,30731,1620.0,1620,10.13,10.13,0,,0.17,275.4,0,3,0,1,12
2393,32195,1620.0,1620,10.13,10.13,0,,0.05,81.0,0,146,0,1,24
2394,33183,1188.0,1188,9.64,9.64,1,8.0,1.0,1188.0,0,6,0,1,15
2395,572,1620.0,1620,11.21,11.21,0,,0.02,32.4,0,0,0,1,3
2396,2961,2160.0,2160,6.86,6.86,1,10.0,0.96,2073.6,0,321,0,1,26
2397,4216,2160.0,2160,7.99,7.99,0,,0.37,799.2,0,125,0,1,20
2398,4854,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,1,168,1,1,24
2399,5435,540.0,540,10.13,10.13,0,,0.04,21.6,0,0,0,1,3
2400,11500,1620.0,1620,10.75,10.75,0,,0.32,518.4,0,321,0,1,27
2401,12020,1620.0,1620,12.41,12.41,0,,0.15,243.0,0,24,0,1,18
2402,12157,648.0,648,10.13,10.13,1,10.0,0.0,0.0,0,18,1,1,15
2403,12286,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,147,0,1,23
2404,15009,2160.0,2160,10.13,10.13,1,7.0,0.14,302.4,0,14,0,1,15
2405,15344,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2406,16049,1620.0,1620,10.13,10.13,1,10.0,0.89,1441.8,0,307,0,1,27
2407,16306,2160.0,2160,7.99,7.99,0,,0.16,345.6,0,11,0,1,14
2408,19013,1620.0,1620,10.13,10.13,0,,0.02,32.4,0,210,0,1,24
2409,21141,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,10,0,1,14
2410,22976,2160.0,2160,5.33,5.33,1,8.0,0.51,1101.6,4,217,0,1,25
2411,23808,540.0,540,7.57,7.57,0,,0.31,167.4,0,2,0,1,11
2412,24125,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2413,25126,648.0,648,10.13,10.13,0,,0.0,0.0,0,2,1,1,12
2414,29969,2160.0,2160,7.99,7.99,0,,0.01,21.6,0,56,0,1,17
2415,32413,2160.0,2160,10.13,10.13,0,,0.1,216.0,0,48,0,1,18
2416,32744,1188.0,1188,10.13,10.13,0,,0.31,368.28,0,220,0,1,27
2417,1059,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,125,1,1,20
2418,1673,648.0,648,10.13,10.13,0,,0.28,181.44,0,68,0,1,21
2419,1779,1620.0,1620,9.8,9.8,0,,0.07,113.4,0,143,0,1,24
2420,2658,1188.0,1188,6.53,6.53,0,,0.36,427.68,0,157,0,1,23
2421,2879,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,0,1,3
2422,5782,1674.0,3348,6.66,13.33,0,,0.0,0.0,0,133,1,2,27
2423,9766,1080.0,1080,10.13,10.13,0,,0.16,172.8,0,0,0,1,3
2424,11016,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,297,0,1,27
2425,13355,2160.0,2160,6.13,6.13,0,,0.0,0.0,0,0,0,1,2
2426,13526,1620.0,1620,10.13,10.13,0,,0.02,32.4,0,8,0,1,15
2427,13675,1080.0,1080,8.0,8.0,0,,0.62,669.6,1,21,0,1,15
2428,14094,1188.0,1188,12.41,12.41,0,,0.0,0.0,0,0,0,1,3
2429,14672,2160.0,2160,10.13,10.13,1,9.0,0.16,345.6,0,0,0,1,3
2430,16367,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2431,17124,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,0,1,1,3
2432,18235,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,41,0,1,17
2433,23118,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,1,1,3
2434,24585,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,310,1,1,27
2435,25188,2160.0,2160,10.13,10.13,0,,0.14,302.4,0,10,0,1,15
2436,27693,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,290,0,1,26
2437,28640,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
2438,29419,2160.0,2160,8.0,8.0,0,,0.03,64.8,0,0,0,1,3
2439,29857,2160.0,2160,10.13,10.13,1,10.0,0.34,734.4,0,208,0,1,24
2440,30069,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,35,0,1,17
2441,31640,2160.0,2160,5.33,5.33,0,,0.08,172.8,0,5,0,1,13
2442,32178,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,0,0,1,3
2443,32309,324.0,324,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2444,2636,1620.0,1620,5.33,5.33,0,,0.02,32.4,0,3,0,1,11
2445,4217,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,113,0,1,21
2446,5107,1620.0,1620,8.85,8.85,0,,0.02,32.4,0,62,0,1,21
2447,5120,1188.0,1188,11.21,11.21,1,9.0,1.0,1188.0,0,266,0,1,27
2448,5417,1620.0,1620,9.8,9.8,0,,0.08,129.6,0,106,0,1,21
2449,6072,1080.0,1080,8.0,8.0,0,,0.0,0.0,0,0,0,1,3
2450,6249,1188.0,1188,26.13,26.13,1,10.0,1.0,1188.0,1,255,0,1,27
2451,6869,2160.0,2160,12.41,12.41,0,,0.03,64.8,0,228,0,1,27
2452,7457,1620.0,1620,10.13,10.13,0,,0.04,64.8,0,0,0,1,3
2453,7579,1188.0,1188,5.33,5.33,1,7.0,0.5,594.0,0,183,0,1,22
2454,8971,1620.0,1620,10.13,10.13,0,,0.49,793.8,0,304,0,1,27
2455,9136,648.0,648,8.0,8.0,0,,0.12,77.76,0,0,0,1,3
2456,10022,1188.0,1188,10.13,10.13,0,,0.5,594.0,0,297,0,1,27
2457,13644,324.0,324,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
2458,13932,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,1,1,3
2459,15044,1674.0,3348,8.0,16.0,0,,0.0,0.0,0,1,1,2,18
2460,15518,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2461,17501,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2462,18476,1620.0,1620,5.97,5.97,0,,0.0,0.0,0,0,1,1,2
2463,20205,2160.0,2160,9.56,9.56,0,,0.0,0.0,0,0,0,1,3
2464,22312,1080.0,1080,8.0,8.0,0,,0.24,259.2,0,285,0,1,26
2465,23311,1620.0,1620,10.13,10.13,1,8.0,0.78,1263.6,1,190,0,1,24
2466,23816,648.0,648,8.0,8.0,0,,0.48,311.04,0,68,0,1,21
2467,24065,1188.0,1188,23.62,23.62,1,10.0,0.42,498.96,0,115,0,1,21
2468,27478,1188.0,1188,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2469,28695,1188.0,1188,7.76,7.76,0,,0.0,0.0,0,134,1,1,23
2470,30025,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,283,1,1,26
2471,30441,1620.0,1620,8.0,8.0,0,,0.21,340.2,0,183,0,1,24
2472,31531,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,165,1,1,24
2473,60,1080.0,1080,10.61,10.61,0,,0.22,237.6,0,285,0,1,27
2474,3066,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,100,0,1,21
2475,3562,1620.0,1620,9.8,9.8,0,,0.75,1215.0,1,86,0,1,21
2476,4415,2160.0,2160,7.99,7.99,0,,0.03,64.8,0,208,0,1,24
2477,5194,1188.0,1188,23.62,23.62,1,9.0,1.0,1188.0,1,89,0,1,21
2478,6984,1620.0,1620,10.13,10.13,1,8.0,0.35,567.0,0,111,0,1,21
2479,8014,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,6,0,1,14
2480,9229,324.0,324,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2481,10046,2160.0,2160,7.93,7.93,0,,0.03,64.8,0,152,0,1,23
2482,11781,2160.0,2160,5.9,5.9,0,,0.4,864.0,0,226,0,1,26
2483,16323,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,10,1,1,14
2484,22634,648.0,648,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2485,23083,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2486,24382,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2487,27855,2160.0,2160,10.13,10.13,0,,0.04,86.4,0,125,0,1,21
2488,30172,1188.0,1188,6.53,6.53,0,,0.6,712.8,0,304,0,1,26
2489,32106,1188.0,1188,7.93,7.93,0,,0.06,71.28,0,72,0,1,20
2490,32545,1620.0,1620,10.13,10.13,0,,0.53,858.6,0,31,0,1,18
2491,33674,1620.0,1620,10.13,10.13,1,10.0,0.59,955.8,0,101,0,1,21
2492,803,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,86,0,1,19
2493,4245,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,64,1,1,20
2494,4779,2160.0,2160,7.99,7.99,0,,0.03,64.8,0,0,0,1,3
2495,4938,1188.0,1188,10.13,10.13,0,,0.06,71.28,0,302,0,1,27
2496,5130,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2497,6083,1188.0,1188,5.9,5.9,0,,0.0,0.0,0,0,0,1,2
2498,7808,2160.0,2160,6.13,6.13,0,,0.0,0.0,0,0,0,1,2
2499,7881,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2500,7990,1188.0,1188,11.21,11.21,0,,0.0,0.0,0,7,0,1,15
2501,10701,648.0,648,10.13,10.13,0,,1.0,648.0,0,89,0,1,21
2502,10931,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2503,11216,1134.0,2268,10.13,20.27,0,,0.0,0.0,0,0,1,2,9
2504,11622,1188.0,1188,5.33,5.33,0,,0.01,11.88,0,6,0,1,13
2505,12123,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,147,0,1,22
2506,18177,2160.0,2160,10.13,10.13,0,,0.15,324.0,0,104,0,1,21
2507,18680,2160.0,2160,7.99,7.99,1,8.0,0.25,540.0,0,46,0,1,17
2508,19839,2160.0,2160,11.21,11.21,1,8.0,0.31,669.6,0,69,0,1,21
2509,20344,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,105,0,1,21
2510,21971,1080.0,1080,10.13,10.13,0,,0.62,669.6,0,15,0,1,15
2511,22204,1620.0,1620,10.13,10.13,1,10.0,0.9,1458.0,0,0,0,1,3
2512,22250,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,136,0,1,23
2513,24167,1674.0,3348,5.33,10.67,0,,0.0,0.0,0,0,1,2,9
2514,25485,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,14,0,1,14
2515,26892,1188.0,1188,10.61,10.61,0,,0.0,0.0,0,0,0,1,3
2516,29041,1188.0,1188,5.33,5.33,0,,0.12,142.56,0,124,0,1,20
2517,29845,1890.0,3780,12.41,24.81,0,,0.0,0.0,0,0,1,2,9
2518,31255,1620.0,1620,5.33,5.33,1,7.0,0.09,145.8,0,0,0,1,1
2519,32487,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,71,1,1,21
2520,33288,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2521,21,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,8,0,1,13
2522,232,2160.0,2160,5.33,5.33,0,,0.01,21.6,0,253,0,1,25
2523,564,1620.0,1620,5.33,5.33,0,,0.24,388.8,0,8,0,1,13
2524,612,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2525,2165,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,28,0,1,17
2526,2795,2160.0,2160,9.56,9.56,0,,0.0,0.0,0,41,0,1,18
2527,3026,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2528,3162,1620.0,4860,5.33,16.0,1,10.0,0.0,0.0,0,0,1,3,9
2529,3367,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,152,1,1,22
2530,3760,1620.0,1620,10.13,10.13,0,,0.09,145.8,0,22,0,1,15
2531,4922,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,82,0,1,19
2532,6688,2160.0,2160,7.99,7.99,0,,0.07,151.2,0,91,0,1,20
2533,7551,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,47,1,1,18
2534,7978,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2535,8729,1080.0,1080,5.97,5.97,0,,0.0,0.0,0,0,0,1,2
2536,9396,1674.0,3348,6.67,13.33,0,,0.0,0.0,0,0,1,2,9
2537,9779,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2538,10997,2160.0,2160,7.99,7.99,0,,0.15,324.0,0,134,0,1,23
2539,11498,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,49,0,1,16
2540,11527,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2541,14142,216.0,216,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2542,14452,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2543,15824,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,1,1,1
2544,16072,2160.0,2160,5.33,5.33,0,,0.14,302.4,0,298,0,1,25
2545,16311,2160.0,2160,7.99,7.99,0,,0.01,21.6,0,237,0,1,26
2546,16326,1620.0,1620,10.13,10.13,1,10.0,0.12,194.4,0,243,0,1,27
2547,17284,1188.0,1188,5.33,5.33,0,,0.2,237.6,0,14,0,1,13
2548,17567,2160.0,2160,12.41,12.41,1,6.0,0.37,799.2,0,22,0,1,15
2549,17875,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,214,1,1,25
2550,18303,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,153,0,1,22
2551,19333,1404.0,2808,6.67,13.33,0,,0.0,0.0,0,5,1,2,18
2552,20048,2160.0,2160,7.99,7.99,0,,0.03,64.8,0,216,0,1,26
2553,20115,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,249,0,1,25
2554,21007,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2555,21715,2160.0,2160,5.07,5.07,0,,0.0,0.0,0,1,0,1,10
2556,21820,2160.0,2160,5.33,5.33,0,,0.07,151.2,0,51,0,1,16
2557,22899,1188.0,1188,10.13,10.13,0,,0.1,118.8,0,308,0,1,27
2558,22911,1620.0,1620,21.82,21.82,0,,0.19,307.8,0,5,0,1,15
2559,23940,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2560,24809,1188.0,1188,9.8,9.8,0,,0.5,594.0,0,208,0,1,24
2561,25288,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2562,25505,1080.0,1080,10.13,10.13,0,,0.24,259.2,0,7,0,1,15
2563,25880,1188.0,1188,5.33,5.33,0,,0.12,142.56,1,110,0,1,19
2564,26183,648.0,648,5.9,5.9,0,,0.21,136.08,0,187,0,1,23
2565,26558,2160.0,2160,6.53,6.53,0,,0.0,0.0,0,27,1,1,17
2566,27170,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,173,0,1,22
2567,27642,1080.0,1080,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
2568,27937,648.0,648,5.33,5.33,1,10.0,0.0,0.0,0,0,1,1,1
2569,28089,1188.0,1188,9.8,9.8,1,9.0,0.12,142.56,0,272,0,1,27
2570,28609,1080.0,1080,5.33,5.33,1,10.0,0.62,669.6,1,27,0,1,16
2571,28861,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,1,1,1,12
2572,29622,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2573,29730,1620.0,1620,5.33,5.33,1,10.0,0.0,0.0,0,188,1,1,22
2574,29880,1188.0,1188,8.69,8.69,1,8.0,0.0,0.0,2,207,1,1,24
2575,29909,1890.0,3780,5.33,10.67,0,,0.0,0.0,0,140,1,2,27
2576,30385,1188.0,1188,7.93,7.93,0,,0.0,0.0,0,54,0,1,17
2577,31671,1188.0,1188,5.33,5.33,0,,0.05,59.4,0,122,0,1,20
2578,31689,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2579,31795,2160.0,2160,4.13,4.13,0,,0.61,1317.6,0,315,0,1,25
2580,32007,1890.0,3780,6.66,13.32,0,,0.0,0.0,0,0,1,2,9
2581,33396,2160.0,2160,5.33,5.33,0,,0.16,345.6,0,130,0,1,22
2582,127,2160.0,2160,6.53,6.53,1,10.0,0.26,561.6,0,199,0,1,23
2583,1222,1188.0,1188,10.13,10.13,1,9.0,0.4,475.2,0,246,0,1,27
2584,2038,1188.0,1188,9.56,9.56,0,,0.0,0.0,0,0,0,1,3
2585,2233,270.0,540,5.33,10.67,0,,0.0,0.0,0,0,1,2,9
2586,2278,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2587,2695,2160.0,2160,6.53,6.53,0,,0.0,0.0,0,313,0,1,26
2588,3053,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2589,3401,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
2590,3722,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,280,1,1,25
2591,4145,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
2592,5269,1080.0,1080,5.9,5.9,0,,0.0,0.0,0,54,0,1,17
2593,5335,1890.0,3780,6.64,13.28,1,10.0,0.0,0.0,1,139,1,2,27
2594,5696,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2595,6296,1620.0,1620,19.73,19.73,1,6.0,0.25,405.0,0,3,0,1,12
2596,6668,1620.0,1620,5.33,5.33,1,10.0,0.43,696.6,0,1,0,1,10
2597,7576,1620.0,1620,10.13,10.13,0,,0.27,437.4,0,47,0,1,18
2598,7611,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2599,7794,2160.0,2160,11.21,11.21,0,,0.0,0.0,0,0,0,1,3
2600,8635,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,4,0,1,11
2601,8746,2160.0,2160,10.13,10.13,0,,0.29,626.4,0,180,0,1,24
2602,10165,2160.0,2160,6.53,6.53,1,10.0,0.22,475.2,0,2,0,1,11
2603,10680,1620.0,1620,5.33,5.33,0,,0.6,972.0,0,146,0,1,22
2604,10708,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2605,11304,1188.0,1188,5.33,5.33,1,10.0,0.04,47.52,0,18,0,1,13
2606,11399,2160.0,2160,5.33,5.33,0,,0.02,43.2,0,261,0,1,25
2607,11432,2160.0,2160,11.78,11.78,0,,0.08,172.8,0,222,0,1,27
2608,12371,1188.0,1188,6.13,6.13,0,,0.0,0.0,0,231,0,1,26
2609,13022,540.0,540,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2610,15006,1188.0,1188,6.13,6.13,0,,0.0,0.0,0,49,1,1,17
2611,15136,1620.0,1620,5.9,5.9,0,,0.0,0.0,0,233,0,1,26
2612,15159,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,1,1,1
2613,15421,1620.0,1620,5.33,5.33,0,,0.3,486.0,0,1,0,1,10
2614,15661,2160.0,2160,7.99,7.99,0,,0.19,410.4,0,201,0,1,24
2615,16372,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,8,0,1,14
2616,17414,1080.0,1080,5.33,5.33,0,,0.37,399.6,0,20,0,1,13
2617,17670,324.0,324,5.9,5.9,1,9.5,0.0,0.0,0,0,1,1,2
2618,17696,1188.0,1188,6.53,6.53,0,,0.0,0.0,0,165,1,1,23
2619,19092,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2620,19584,1620.0,1620,6.53,6.53,1,9.0,0.61,988.2,0,38,0,1,17
2621,20041,1188.0,1188,5.33,5.33,0,,0.0,0.0,0,0,0,1,1
2622,20878,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,193,1,1,24
2623,21471,756.0,756,5.33,5.33,0,,0.0,0.0,0,111,0,1,19
2624,21642,1080.0,1080,5.59,5.59,0,,0.0,0.0,0,194,0,1,23
2625,21675,2160.0,2160,5.9,5.9,0,,0.0,0.0,0,0,1,1,2
2626,22990,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,29,0,1,16
2627,23853,1620.0,1620,6.13,6.13,0,,0.0,0.0,0,0,0,1,2
2628,24083,1188.0,1188,4.13,4.13,0,,0.0,0.0,0,0,0,1,1
2629,24688,1188.0,1188,10.13,10.13,0,,0.07,83.16,0,5,0,1,15
2630,25135,1188.0,1188,5.33,5.33,0,,0.11,130.68,0,23,0,1,14
2631,25322,2160.0,2160,4.18,4.18,0,,0.0,0.0,0,0,0,1,1
2632,25757,2160.0,2160,6.13,6.13,0,,0.0,0.0,0,134,0,1,23
2633,26637,2160.0,2160,7.99,7.99,1,10.0,0.4,864.0,0,241,0,1,26
2634,26826,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,0,0,1,3
